Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.590,0.570,0.590,0.565,636.10K,3.51%
"Aug 28, 2020",0.570,0.590,0.590,0.565,1.15M,-1.72%
"Aug 27, 2020",0.580,0.580,0.595,0.575,1.41M,0.00%
"Aug 26, 2020",0.580,0.575,0.595,0.570,2.20M,0.87%
"Aug 25, 2020",0.575,0.620,0.620,0.570,3.49M,-7.26%
"Aug 24, 2020",0.620,0.620,0.630,0.610,3.11M,1.64%
"Aug 21, 2020",0.610,0.605,0.630,0.600,5.75M,1.67%
"Aug 19, 2020",0.600,0.600,0.620,0.575,6.86M,2.56%
"Aug 18, 2020",0.585,0.565,0.585,0.550,5.15M,5.41%
"Aug 17, 2020",0.555,0.530,0.555,0.515,2.98M,4.72%
"Aug 14, 2020",0.530,0.560,0.560,0.530,3.55M,-5.36%
"Aug 13, 2020",0.560,0.580,0.580,0.550,2.62M,0.00%
"Aug 12, 2020",0.560,0.590,0.590,0.510,7.11M,-6.67%
"Aug 11, 2020",0.600,0.645,0.655,0.595,3.93M,-5.51%
"Aug 10, 2020",0.635,0.650,0.660,0.615,4.39M,-1.55%
"Aug 07, 2020",0.645,0.710,0.715,0.645,6.24M,-7.86%
"Aug 06, 2020",0.700,0.705,0.730,0.675,10.98M,1.45%
"Aug 05, 2020",0.690,0.730,0.740,0.680,14.11M,-2.82%
"Aug 04, 2020",0.710,0.625,0.710,0.605,24.78M,19.33%
"Aug 03, 2020",0.595,0.570,0.615,0.570,17.51M,6.25%
